id,impact.gap,impact.magnitude,impact.significance,location.depth,location.distance,location.full,location.latitude,location.longitude,location.name,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
nc72671150,250,3.17,155,18.48,0.7629,"91km W of Ferndale, California",40.6655,-125.3436667,California,6,1.47E+12,8/6/2016 01:13,1,13,8,14,2016
nc72671160,101,1.61,40,-0.39,0.05945,"26km NE of Hollister, California",37.0186667,-121.1951667,California,6,1.47E+12,8/6/2016 01:34,1,34,8,43,2016
nn00554904,108.77,0.8,10,12.5,0.279,"49km ENE of Mammoth Lakes, California",37.8797,-118.4866,California,6,1.47E+12,8/6/2016 02:14,2,14,8,2,2016
ci37436543,69,0.48,4,13.04,0.05755,"20km ESE of Anza, CA",33.4838333,-116.4758333,California,6,1.47E+12,8/6/2016 02:17,2,17,8,57,2016
nc72671190,184,1.13,20,5.54,0.2005,"8km E of Chester, California",40.292,-121.1991667,California,6,1.47E+12,8/6/2016 03:23,3,23,8,34,2016
nc72671195,199,0.09,0,4.22,0.024,"11km ESE of Mammoth Lakes, California",37.5925,-118.8591667,California,6,1.47E+12,8/6/2016 03:35,3,35,8,28,2016
nc72671200,115,0.32,2,5.26,0.01774,"8km ESE of Mammoth Lakes, California",37.63,-118.8805,California,6,1.47E+12,8/6/2016 04:03,4,3,8,53,2016
ci37436695,58,0.6,6,8.39,0.09716,"4km NW of Cabazon, CA",33.9386667,-116.8238333,California,6,1.47E+12,8/6/2016 05:03,5,3,8,42,2016
ci37436703,34,1.24,24,14.47,0.03391,"7km SW of Morongo Valley, CA",34.0068333,-116.6331667,California,6,1.47E+12,8/6/2016 05:12,5,12,8,13,2016
ci37436711,106,0.48,4,7.01,0.03324,"13km SE of Anza, CA",33.4845,-116.5643333,California,6,1.47E+12,8/6/2016 05:26,5,26,8,40,2016
ci37436719,37,1.59,39,4.27,0.1214,"13km WNW of Castaic, CA",34.54,-118.7528333,California,6,1.47E+12,8/6/2016 05:27,5,27,8,7,2016
ci37436727,40,1.23,23,1.6,0.1254,"13km WNW of Castaic, CA",34.5458333,-118.7515,California,6,1.47E+12,8/6/2016 05:37,5,37,8,57,2016
ci37436735,86,0.49,4,11.36,0.07851,"17km E of Desert Hot Springs, CA",33.9651667,-116.319,California,6,1.47E+12,8/6/2016 05:53,5,53,8,54,2016
ci37436743,95,0.56,5,3.8,0.1049,"4km WNW of Cabazon, CA",33.9355,-116.8283333,California,6,1.47E+12,8/6/2016 05:54,5,54,8,8,2016
nc72671210,101,0.43,3,2.51,0.01135,"9km WNW of Cobb, California",38.868,-122.8173333,California,6,1.47E+12,8/6/2016 06:42,6,42,8,17,2016
ci37436759,46,1.17,21,15.8,0.05731,"4km ESE of Yucaipa, CA",34.0175,-116.998,California,6,1.47E+12,8/6/2016 06:48,6,48,8,48,2016
ci37436767,137,1.35,28,9.78,0.143,"17km ESE of Julian, CA",33.0353333,-116.4251667,California,6,1.47E+12,8/6/2016 07:25,7,25,8,7,2016
nc72671225,211,1.24,24,6.15,0.06572,"9km ENE of Healdsburg, California",38.6458333,-122.7713333,California,6,1.47E+12,8/6/2016 07:38,7,38,8,40,2016
ci37436847,51,0.86,11,12.61,0.09454,"3km S of Banning, CA",33.9013333,-116.8768333,California,6,1.47E+12,8/6/2016 07:43,7,43,8,30,2016
nc72671235,42,1.58,38,1.79,0.006369,"1km NE of The Geysers, California",38.7846667,-122.7446667,California,6,1.47E+12,8/6/2016 08:32,8,32,8,4,2016
nc72671240,43,1.2,22,2.51,0.01112,"7km W of Cobb, California",38.8345,-122.809,California,6,1.47E+12,8/6/2016 08:35,8,35,8,14,2016
ci37437007,109,0.66,7,5.89,0.061,"22km ESE of Anza, CA",33.4688333,-116.4586667,California,6,1.47E+12,8/6/2016 09:23,9,23,8,55,2016
nc72675566,246,0.75,9,1.74,0.1228,"11km WSW of Chester, California",40.284,-121.3586667,California,6,1.47E+12,8/6/2016 09:26,9,26,8,56,2016
ci37437015,68,0.74,8,13.23,0.03082,"14km ESE of Anza, CA",33.5268333,-116.5265,California,6,1.47E+12,8/6/2016 09:28,9,28,8,40,2016
nc72671245,171,0.83,11,-0.7,0.03227,"30km W of Coalinga, California",36.0861667,-120.6961667,California,6,1.47E+12,8/6/2016 09:35,9,35,8,47,2016
nc72671250,93,0.56,5,1.72,0.004329,"9km NW of The Geysers, California",38.8381653,-122.8410034,California,6,1.47E+12,8/6/2016 09:42,9,42,8,21,2016
nc72671255,135,0.43,3,6.02,0.09975,"21km SE of Mammoth Lakes, California",37.4901667,-118.8335,California,6,1.47E+12,8/6/2016 10:04,10,4,8,38,2016
nc72671260,112,0.76,9,8.25,0.04315,"26km NE of Soledad, California",36.565,-121.0905,California,6,1.47E+12,8/6/2016 10:11,10,11,8,44,2016
nn00554954,237.14,0.1,0,12.6,0.065,"31km SE of Janesville, California",40.1357,-120.2146,California,6,1.47E+12,8/6/2016 10:14,10,14,8,27,2016
nn00554955,241.02,0.1,0,13.8,0.063,"31km SE of Janesville, California",40.1402,-120.2206,California,6,1.47E+12,8/6/2016 10:14,10,14,8,43,2016
nc72671265,54,1.23,23,6.76,0.02928,"12km NNE of San Simeon, California",35.7336667,-121.1168333,California,6,1.47E+12,8/6/2016 10:23,10,23,8,5,2016
ci37437031,102,1.03,16,11.54,0.0942,"10km SSW of Borrego Springs, CA",33.1741667,-116.4065,California,6,1.47E+12,8/6/2016 10:39,10,39,8,9,2016
ci37437039,28,3.39,257,13.76,0.1003,"11km SSW of Borrego Springs, CA",33.1676667,-116.4206667,California,6,1.47E+12,8/6/2016 10:39,10,39,8,18,2016
ci37437047,46,1.28,25,11.4,0.09784,"10km SSW of Borrego Springs, CA",33.1701667,-116.4216667,California,6,1.47E+12,8/6/2016 10:43,10,43,8,50,2016
nc72671275,67,0.88,12,0.92,0.009271,"7km W of Cobb, California",38.8326683,-122.8106689,California,6,1.47E+12,8/6/2016 10:44,10,44,8,14,2016
ci37437055,59,1.18,21,11.96,0.09425,"10km SSW of Borrego Springs, CA",33.1743333,-116.4301667,California,6,1.47E+12,8/6/2016 10:45,10,45,8,13,2016
ci37437063,61,0.87,12,12.16,0.09382,"10km SSW of Borrego Springs, CA",33.1741667,-116.4138333,California,6,1.47E+12,8/6/2016 10:53,10,53,8,32,2016
ci37437071,61,0.97,14,11.29,0.09199,"10km SSW of Borrego Springs, CA",33.176,-116.4201667,California,6,1.47E+12,8/6/2016 10:58,10,58,8,0,2016
nc72671285,145,1.03,16,-0.04,0.01375,"5km SSE of Mammoth Lakes, California",37.6036667,-118.956,California,6,1.47E+12,8/6/2016 11:45,11,45,8,46,2016
ci37437223,92,1.04,17,5.14,0.01649,"3km W of Borrego Springs, CA",33.2561667,-116.4036667,California,6,1.47E+12,8/6/2016 11:47,11,47,8,24,2016
nc72671295,102,0.57,5,0.36,0.009476,"7km WNW of Cobb, California",38.8460007,-122.8014984,California,6,1.47E+12,8/6/2016 11:53,11,53,8,11,2016
nc72671310,51,1.66,42,2.25,0.003579,"6km WNW of Cobb, California",38.8348333,-122.7906667,California,6,1.47E+12,8/6/2016 12:04,12,4,8,31,2016
nn00555206,112.11,0.3,1,10.5,0.072,"11km NNE of Portola, California",39.9067,-120.4369,California,6,1.47E+12,8/6/2016 12:13,12,13,8,47,2016
ci37437239,68,1.59,39,6.25,0.1248,"12km NE of Castaic, CA",34.5621667,-118.5315,California,6,1.47E+12,8/6/2016 12:29,12,29,8,36,2016
nc72671330,130,0.86,11,-0.45,0.05965,"26km NE of Hollister, California",37.0198333,-121.1908333,California,6,1.47E+12,8/6/2016 12:37,12,37,8,55,2016
ci37437263,42,1.45,32,18.24,0.06063,"7km E of Calimesa, CA",33.9965,-116.977,California,6,1.47E+12,8/6/2016 13:08,13,8,8,35,2016
ci37437287,339,0.15,0,-0.99,0.06981,"23km ENE of Little Lake, CA",36.0151667,-117.674,California,6,1.47E+12,8/6/2016 13:22,13,22,8,28,2016
nc72671350,46,0.98,15,6.64,0.07629,"6km NNW of Lafayette, California",37.9356667,-122.1521667,California,6,1.47E+12,8/6/2016 14:26,14,26,8,32,2016
ci37437319,114,0.63,6,9.14,0.05676,"16km SE of Anza, CA",33.4488333,-116.562,California,6,1.47E+12,8/6/2016 14:33,14,33,8,16,2016
ci37437327,89,0.8,10,10.11,0.0835,"15km NE of Borrego Springs, CA",33.362,-116.2766667,California,6,1.47E+12,8/6/2016 14:34,14,34,8,22,2016
ci37437335,109,0.53,4,10.61,0.06986,"22km ESE of Anza, CA",33.4601667,-116.4616667,California,6,1.47E+12,8/6/2016 14:37,14,37,8,5,2016
nc72671355,101,0.78,9,2.69,0.004826,"6km NW of The Geysers, California",38.8190002,-122.8075027,California,6,1.47E+12,8/6/2016 15:01,15,1,8,9,2016
nn00554993,122.33,0.6,6,11.1,0.039,"44km SE of Bridgeport, California",38.0344,-118.8133,California,6,1.47E+12,8/6/2016 15:28,15,28,8,23,2016
nn00554990,219.23,0.6,6,9.9,0.03,"45km NNE of Mammoth Lakes, California",38.0364,-118.7958,California,6,1.47E+12,8/6/2016 15:39,15,39,8,1,2016
nn00555018,242.32,0.4,2,12.7,0.068,"31km ESE of Janesville, California",40.145,-120.2176,California,6,1.47E+12,8/6/2016 15:55,15,55,8,23,2016
nn00555007,68.8,0.7,8,6.3,0.093,"10km NNE of Truckee, California",39.412,-120.1311,California,6,1.47E+12,8/6/2016 16:11,16,11,8,33,2016
nc72671360,51,1.84,52,-1.04,0.1832,"39km NE of Redwood Valley, California",39.5308333,-122.8908333,California,6,1.47E+12,8/6/2016 16:14,16,14,8,33,2016
nc72671365,113,0.57,5,1.8,0.007152,"9km WNW of Cobb, California",38.8448334,-122.8310013,California,6,1.47E+12,8/6/2016 16:24,16,24,8,47,2016
nn00555216,221.84,0.3,1,10.3,0.098,"44km ESE of Bridgeport, California",38.0359,-118.8063,California,6,1.47E+12,8/6/2016 16:33,16,33,8,42,2016
nc72671375,61,0.97,14,2.1,0.008216,"9km WNW of Cobb, California",38.8458333,-122.8305,California,6,1.47E+12,8/6/2016 16:35,16,35,8,39,2016
nc72671385,59,1.15,20,8.72,0.03438,"6km NE of East Foothills, California",37.4266667,-121.769,California,6,1.47E+12,8/6/2016 16:56,16,56,8,45,2016
nc72671390,66,1.42,31,5.74,0.01968,"3km W of Cupertino, California",37.3253333,-122.07,California,6,1.47E+12,8/6/2016 17:12,17,12,8,8,2016
nn00555039,198.08,0.6,6,16.1,0.213,"47km NNE of Mammoth Lakes, California",38.0255,-118.7153,California,6,1.47E+12,8/6/2016 17:13,17,13,8,41,2016
nn00555028,231.74,0.5,4,9,0.039,"44km SE of Bridgeport, California",38.0353,-118.8141,California,6,1.47E+12,8/6/2016 17:30,17,30,8,52,2016
ci37437519,29,2.38,87,2.05,0.07056,"16km NNE of Thousand Palms, CA",33.9491667,-116.3245,California,6,1.47E+12,8/6/2016 17:52,17,52,8,10,2016
nc72671400,80,1.19,22,1.22,0.005529,"5km NW of The Geysers, California",38.8073333,-122.8023333,California,6,1.47E+12,8/6/2016 17:53,17,53,8,5,2016
ci37437527,54,1.04,17,8.89,0.08531,"6km SSE of Borrego Springs, CA",33.199,-116.3573333,California,6,1.47E+12,8/6/2016 18:00,18,0,8,51,2016
nc72671405,69,0.36,2,1.28,0.005627,"5km W of Cobb, California",38.8185,-122.7833333,California,6,1.47E+12,8/6/2016 18:49,18,49,8,57,2016
nc72671410,126,0.98,15,4.1,0.09962,"23km SSE of Mammoth Lakes, California",37.4591667,-118.8416667,California,6,1.47E+12,8/6/2016 18:50,18,50,8,22,2016
nc72671415,80,1.1,19,0.85,0.0116,"2km NW of Cobb, California",38.8378333,-122.7455,California,6,1.47E+12,8/6/2016 18:53,18,53,8,53,2016
ci37437559,96,0.83,11,10.52,0.08613,"9km SSW of Borrego Springs, CA",33.1818333,-116.4166667,California,6,1.47E+12,8/6/2016 18:58,18,58,8,0,2016
ci37437567,205,0.39,2,14.55,0.03213,"22km SSW of La Quinta, CA",33.4933333,-116.4395,California,6,1.47E+12,8/6/2016 19:04,19,4,8,23,2016
ci37437575,108,1.75,47,9.26,0.01164,"11km SSE of Ocotillo, CA",32.6516667,-115.9351667,California,6,1.47E+12,8/6/2016 19:14,19,14,8,9,2016
ci37437583,65,0.27,1,13.49,0.03592,"10km NNW of Anza, CA",33.64,-116.6995,California,6,1.47E+12,8/6/2016 19:27,19,27,8,13,2016
ci37437591,40,1.65,42,11.8,0.09426,"10km SSW of Borrego Springs, CA",33.1738333,-116.4235,California,6,1.47E+12,8/6/2016 19:49,19,49,8,16,2016
ci37437607,71,1.16,21,8.09,0.1426,"18km ESE of Julian, CA",33.0348333,-116.4153333,California,6,1.47E+12,8/6/2016 20:22,20,22,8,42,2016
ci37437615,122,0.72,8,14.45,0.06902,"16km ESE of Anza, CA",33.506,-116.5056667,California,6,1.47E+12,8/6/2016 20:36,20,36,8,38,2016
nc72671475,141,0.9,12,1.99,0.0009026,"10km WNW of The Geysers, California",38.8268318,-122.856163,California,6,1.47E+12,8/6/2016 21:22,21,22,8,49,2016
nc72671480,151,1.04,17,5.35,0.02632,"2km WNW of Cupertino, California",37.3325,-122.0593333,California,6,1.47E+12,8/6/2016 21:25,21,25,8,31,2016
ci37437647,63,1.01,16,10.15,0.007218,"11km NW of Ocotillo, CA",32.796,-116.0901667,California,6,1.47E+12,8/6/2016 21:58,21,58,8,57,2016
nn00555084,239.53,0.7,8,12.3,0.064,"31km SE of Janesville, California",40.1376,-120.2173,California,6,1.47E+12,8/6/2016 22:08,22,8,8,16,2016
nc72671500,103,2.25,78,6.32,0.0244,"7km NE of San Simeon, California",35.684,-121.1238333,California,6,1.47E+12,8/6/2016 22:38,22,38,8,50,2016
nn00555087,132.48,1.5,35,11.2,0.057,"32km SE of Janesville, California",40.1233,-120.2203,California,6,1.47E+12,8/6/2016 23:12,23,12,8,34,2016
nc72671525,92,1.33,27,5.95,0.1008,"19km NE of Red Bluff, California",40.3031667,-122.0801667,California,6,1.47E+12,8/6/2016 23:37,23,37,8,23,2016
nc72671530,90,0.86,11,5.33,0.02302,"2km ENE of Pacifica, California",37.62,-122.4555,California,6,1.47E+12,8/6/2016 23:47,23,47,8,33,2016
nc72671535,152,1.08,18,2.08,0.07407,"19km SE of Mammoth Lakes, California",37.5158333,-118.8283333,California,6,1.47E+12,8/6/2016 23:50,23,50,8,4,2016
nc72671540,140,0.63,6,1.6,0.0703,"18km SE of Mammoth Lakes, California",37.5196667,-118.8328333,California,6,1.47E+12,8/6/2016 23:51,23,51,8,12,2016
ci37437727,78,1.24,24,3.1,0.2915,"41km NNW of Fort Irwin, CA",35.5785,-116.9203333,California,7,1.47E+12,8/7/2016 00:08,0,8,8,34,2016
ci37437711,103,1.38,29,3.13,0.03789,"7km SW of Niland, CA",33.1971667,-115.577,California,7,1.47E+12,8/7/2016 00:09,0,9,8,33,2016
ci37437719,67,0.51,4,13.78,0.03069,"10km S of Idyllwild, CA",33.6483333,-116.7011667,California,7,1.47E+12,8/7/2016 00:11,0,11,8,5,2016
ci37437735,102,1.35,28,3.35,0.03756,"7km SW of Niland, CA",33.1976667,-115.5778333,California,7,1.47E+12,8/7/2016 00:23,0,23,8,38,2016
ci37437743,76,1.17,21,2.54,0.07947,"4km W of Little Lake, CA",35.9421667,-117.946,California,7,1.47E+12,8/7/2016 00:26,0,26,8,14,2016
ci37437751,110,1.59,39,3.37,0.0332,"8km SW of Niland, CA",33.1933333,-115.5808333,California,7,1.47E+12,8/7/2016 00:36,0,36,8,19,2016
ci37437759,89,1.6,39,3.34,0.03115,"8km SW of Niland, CA",33.1953333,-115.5851667,California,7,1.47E+12,8/7/2016 00:39,0,39,8,13,2016
ci37437775,95,1.16,21,10,0.1007,"11km NNE of Borrego Springs, CA",33.3508333,-116.348,California,7,1.47E+12,8/7/2016 00:41,0,41,8,23,2016
nn00555147,295.92,0.8,10,0,0.529,"23km N of Lone Pine, California",36.8216,-118.0614,California,7,1.47E+12,8/7/2016 01:00,1,0,8,54,2016
ci37437783,115,1.94,58,8.05,0.1424,"17km NNE of Avalon, CA",33.4885,-118.2796667,California,7,1.47E+12,8/7/2016 01:08,1,8,8,32,2016
ci37437791,66,0.53,4,5.08,0.1074,"3km NW of Banning, CA",33.948,-116.8958333,California,7,1.47E+12,8/7/2016 01:16,1,16,8,26,2016
nc72671550,119,0.67,7,-0.42,0.07882,"24km SE of Mammoth Lakes, California",37.4661667,-118.817,California,7,1.47E+12,8/7/2016 01:26,1,26,8,6,2016
ci37437799,85,0.49,4,9.92,0.05979,"15km ESE of Anza, CA",33.4961667,-116.5306667,California,7,1.47E+12,8/7/2016 01:55,1,55,8,51,2016
uw61191376,169,1.14,20,13.73,0.1694,"33km NNE of Montague, California",41.9791667,-122.3108333,California,7,1.47E+12,8/7/2016 02:16,2,16,8,12,2016
nc72671555,87,2.05,65,4.8,0.01036,"12km SSE of Ridgemark, California",36.701,-121.3356667,California,7,1.47E+12,8/7/2016 02:30,2,30,8,4,2016
nc72671560,123,1.19,22,4.89,0.02946,"7km ENE of San Simeon, California",35.673,-121.1193333,California,7,1.47E+12,8/7/2016 02:34,2,34,8,25,2016
ci37437807,68,1.05,17,5.91,0.06314,"3km NW of Lake Elsinore, CA",33.6915,-117.3493333,California,7,1.47E+12,8/7/2016 02:52,2,52,8,17,2016
ci37437815,83,0.6,6,9.28,0.05689,"15km ESE of Anza, CA",33.5005,-116.5285,California,7,1.47E+12,8/7/2016 02:54,2,54,8,50,2016
ci37437823,29,2.29,81,5.58,0.1167,"9km ENE of Ocotillo Wells, CA",33.1733333,-116.0428333,California,7,1.47E+12,8/7/2016 02:59,2,59,8,4,2016
nc72671570,152,0.88,12,8.4,0.02566,"4km SW of American Canyon, California",38.1451667,-122.288,California,7,1.47E+12,8/7/2016 03:00,3,0,8,50,2016
nn00555127,235.26,0.4,2,11.8,0.068,"32km SE of Janesville, California",40.1345,-120.2107,California,7,1.47E+12,8/7/2016 03:02,3,2,8,27,2016
nc72671575,157,0.95,14,7.19,0.02539,"5km NW of Vallejo, California",38.1373333,-122.3005,California,7,1.47E+12,8/7/2016 03:05,3,5,8,3,2016
ci37437831,203,0.11,0,8.72,0.04765,"12km ESE of Anza, CA",33.5121667,-116.549,California,7,1.47E+12,8/7/2016 03:06,3,6,8,5,2016
ci37437839,93,0.45,3,15.23,0.04482,"8km S of Idyllwild, CA",33.6676667,-116.7276667,California,7,1.47E+12,8/7/2016 03:16,3,16,8,29,2016
ci37437847,37,1.02,16,10.61,0.07772,"10km SW of Beaumont, CA",33.8631667,-117.0426667,California,7,1.47E+12,8/7/2016 03:30,3,30,8,24,2016
ci37437855,62,1.05,17,1.92,0.151,"17km WSW of Ludlow, CA",34.6781667,-116.3428333,California,7,1.47E+12,8/7/2016 03:44,3,44,8,25,2016
nn00555128,238.93,0.3,1,12.9,0.042,"29km SE of Janesville, California",40.133,-120.2468,California,7,1.47E+12,8/7/2016 03:59,3,59,8,29,2016
nc72671585,326,0.43,3,0.93,0.07692,"19km SE of Mammoth Lakes, California",37.513,-118.8265,California,7,1.47E+12,8/7/2016 03:59,3,59,8,45,2016
nc72671590,288,0.32,2,9.12,0.04949,"13km SE of Mammoth Lakes, California",37.5533333,-118.871,California,7,1.47E+12,8/7/2016 04:05,4,5,8,23,2016
nc72671595,131,0.88,12,2.7,0.008328,"30km NW of Chester, California",40.4725,-121.5191667,California,7,1.47E+12,8/7/2016 04:27,4,27,8,34,2016
nc72671600,92,1.54,36,0.85,0.07363,"20km SW of Gustine, California",37.1301667,-121.1598333,California,7,1.47E+12,8/7/2016 04:58,4,58,8,21,2016
ci37437863,154,0.42,3,13.73,0.08213,"8km ESE of Valle Vista, CA",33.7131667,-116.8126667,California,7,1.47E+12,8/7/2016 05:15,5,15,8,10,2016
ci37437871,57,0.61,6,10.02,0.06149,"4km SE of Mentone, CA",34.0448333,-117.099,California,7,1.47E+12,8/7/2016 05:32,5,32,8,51,2016
ci37437879,54,1.01,16,1.73,0.1169,"24km N of California City, CA",35.3445,-117.9535,California,7,1.47E+12,8/7/2016 05:42,5,42,8,45,2016
ci37437887,130,1.04,17,14.54,0.03241,"2km W of Cypress, CA",33.8158333,-118.0558333,California,7,1.47E+12,8/7/2016 05:51,5,51,8,8,2016
ci37437895,37,1.64,41,4.95,0.02053,"3km WSW of Borrego Springs, CA",33.2491667,-116.4078333,California,7,1.47E+12,8/7/2016 06:23,6,23,8,24,2016
nc72671610,93,0.64,6,5.05,0.04957,"22km NE of Gonzales, California",36.6246667,-121.24,California,7,1.47E+12,8/7/2016 06:27,6,27,8,30,2016
ci37437903,62,0.54,4,12.58,0.09337,"10km SSW of Borrego Springs, CA",33.1748333,-116.409,California,7,1.47E+12,8/7/2016 06:27,6,27,8,32,2016
nc72671615,72,1.47,33,5.47,0.08258,"6km W of Clearlake, California",38.949,-122.7056667,California,7,1.47E+12,8/7/2016 06:33,6,33,8,42,2016
nc72671620,52,1.43,31,4.26,0.03155,"3km SE of Hayward, California",37.6443333,-122.051,California,7,1.47E+12,8/7/2016 07:00,7,0,8,18,2016
ci37437911,135,0.19,1,17.12,0.07383,"18km ESE of Anza, CA",33.4926667,-116.4883333,California,7,1.47E+12,8/7/2016 07:05,7,5,8,32,2016
ci37437919,59,1.04,17,16.64,0.09481,"3km SW of San Bernardino, CA",34.105,-117.3136667,California,7,1.47E+12,8/7/2016 07:36,7,36,8,20,2016
nc72671640,67,0.82,10,0.67,0.007343,"3km W of Cobb, California",38.8231659,-122.768837,California,7,1.47E+12,8/7/2016 07:40,7,40,8,43,2016
nn00555160,107.4,0.6,6,6.3,0.036,"44km ESE of Bridgeport, California",38.0358,-118.8094,California,7,1.47E+12,8/7/2016 07:42,7,42,8,3,2016
nc72671655,251,0.54,4,1.86,0.07199,"14km SSE of Mammoth Lakes, California",37.5385,-118.8925,California,7,1.47E+12,8/7/2016 07:51,7,51,8,2,2016
nn00555161,107.36,0.6,6,8.1,0.038,"44km ESE of Bridgeport, California",38.0348,-118.8123,California,7,1.47E+12,8/7/2016 07:58,7,58,8,57,2016
nn00555129,231.63,0.2,1,11.2,0.044,"30km SE of Janesville, California",40.1251,-120.2387,California,7,1.47E+12,8/7/2016 08:00,8,0,8,50,2016
nc72671660,81,0.77,9,6.68,0.06093,"20km ESE of Mammoth Lakes, California",37.5681667,-118.7575,California,7,1.47E+12,8/7/2016 08:10,8,10,8,48,2016
nc72671665,80,0.34,2,2.25,0.009098,"24km SW of Coalinga, California",35.98,-120.5426667,California,7,1.47E+12,8/7/2016 08:13,8,13,8,29,2016
nc72671670,130,0.89,12,2.14,0.007125,"6km WNW of The Geysers, California",38.8066673,-122.8205032,California,7,1.47E+12,8/7/2016 08:14,8,14,8,10,2016
nn00555163,231.53,1.1,19,11.1,0.043,"30km SE of Janesville, California",40.1248,-120.2397,California,7,1.47E+12,8/7/2016 08:16,8,16,8,19,2016
nn00555134,234.88,0.4,2,11.2,0.045,"30km SE of Janesville, California",40.1275,-120.2391,California,7,1.47E+12,8/7/2016 08:23,8,23,8,24,2016
ci37437935,81,0.56,5,16.45,0.1353,"15km S of Julian, CA",32.9483333,-116.6311667,California,7,1.47E+12,8/7/2016 08:30,8,30,8,55,2016
nc72671680,76,1.1,19,8.12,0.02678,"20km NE of Soledad, California",36.5595,-121.1628333,California,7,1.47E+12,8/7/2016 08:46,8,46,8,59,2016
ci37437943,69,0.59,5,8.07,0.02821,"14km S of Big Bear Lake, CA",34.1198333,-116.9233333,California,7,1.47E+12,8/7/2016 08:54,8,54,8,35,2016
ci37381381,250,0.19,1,15.21,0.1914,"6km SW of Banning, CA",33.8888333,-116.9243333,California,7,1.47E+12,8/7/2016 09:05,9,5,8,47,2016
ci37437951,207,0.47,3,9.1,0.1557,"8km NNE of San Jacinto, CA",33.8553333,-116.9393333,California,7,1.47E+12,8/7/2016 09:06,9,6,8,8,2016
ci37381373,91,0.68,7,5.56,0.01824,"3km W of Borrego Springs, CA",33.2526667,-116.4056667,California,7,1.47E+12,8/7/2016 09:06,9,6,8,24,2016
nc72671690,210,0.33,2,-1.18,0.04736,"9km SSE of Mammoth Lakes, California",37.5698333,-118.9423333,California,7,1.47E+12,8/7/2016 09:09,9,9,8,4,2016
ci37437959,37,1.38,29,16.81,0.07286,"11km NNE of Cabazon, CA",34.006,-116.7265,California,7,1.47E+12,8/7/2016 09:16,9,16,8,13,2016
nc72671695,96,1.84,52,20.49,0.09518,"6km WSW of Kettleman City, California",35.9918333,-120.0288333,California,7,1.47E+12,8/7/2016 09:18,9,18,8,21,2016
nn00555170,136.92,0.8,10,10.9,0.048,"30km SE of Janesville, California",40.1339,-120.2388,California,7,1.47E+12,8/7/2016 09:24,9,24,8,36,2016
nn00555173,185.02,0.8,10,7.7,0.139,"4km WNW of Greenville, California",40.1522,-121.0001,California,7,1.47E+12,8/7/2016 09:42,9,42,8,46,2016
nn00555174,242.21,0.1,0,12.4,0.067,"31km ESE of Janesville, California",40.1446,-120.2184,California,7,1.47E+12,8/7/2016 09:55,9,55,8,9,2016
nc72671720,43,0.66,7,2.05,0.009356,"5km W of Cobb, California",38.8225,-122.7826667,California,7,1.47E+12,8/7/2016 10:05,10,5,8,9,2016
ci37437983,68,0.49,4,5.75,0.1423,"17km ESE of Julian, CA",33.0346667,-116.4276667,California,7,1.47E+12,8/7/2016 10:37,10,37,8,39,2016
ci37437991,58,1.17,21,14.53,0.06739,"8km NE of Julian, CA",33.123,-116.5346667,California,7,1.47E+12,8/7/2016 10:42,10,42,8,37,2016
